Transect,Plot,Tag number,Height,Diameter,Species,gt10cm,lt10cm,Comments,Start Date
1,7,9,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
1,7,10,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
1,7,11,550,49.75,CECSCH,,,,11/27/1989
1,7,12,0,0,CECSCH,,,Dead,11/27/1989
1,7,13,,,PIPGLA,,,Dead ? (ck 6/90),11/27/1989
1,7,14,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
1,7,15,66,7.16,PIPGLA,,,,11/27/1989
1,7,16,57,3.78,MICRAC,,,,11/27/1989
1,12,1,300,19.08,SOLTOR,,,,11/27/1989
1,12,2,168,10.12,SOLTOR,,,,11/27/1989
1,12,3,100,9.55,PIPGLA,,,,11/27/1989
1,12,4,0,0,CECSCH,,,Dead,11/27/1989
1,12,5,0,0,CECSCH,,,Dead,11/27/1989
1,12,6,34,7.02,UREBAC,,,Without leaves,11/27/1989
1,12,7,52,11.47,CECSCH,,,Sprouting,11/27/1989
1,12,8,0,0,CECSCH,,,Dead,11/27/1989
1,12,9,0,0,CECSCH,,,Dead,11/27/1989
1,12,10,0,0,CECSCH,,,Dead,11/27/1989
1,12,11,0,0,CECSCH,,,Dead,11/27/1989
1,12,12,0,0,CECSCH,,,Dead,11/27/1989
1,12,13,0,0,CECSCH,,,Dead,11/27/1989
1,12,14,0,0,HETCYM,,,Dead,11/27/1989
1,12,15,0,0,CECSCH,,,Dead,11/27/1989
1,12,16,53,4.76,INGVER,,,,11/27/1989
1,12,17,104,11.31,PIPGLA,,,,11/27/1989
1,12,18,0,0,PIPGLA,,,Dead,11/27/1989
1,12,19,0,0,PIPGLA,,,Dead,11/27/1989
1,25,,,,,,,Nothing >= 1m,11/27/1989
2,3,1,172,18.5,CECSCH,,,Sprouting,11/27/1989
2,3,2,78,10.74,CECSCH,,,,11/27/1989
2,3,3,84,15.86,CECSCH,,,Sprouting,11/27/1989
2,3,4,154,13.63,PIPGLA,,,,11/27/1989
2,3,5,127,11.95,PIPGLA,,,,11/27/1989
2,3,6,0,0,PHYICO,,,Dead,11/27/1989
2,7,1,0,0,CECSCH,,,Dead,11/27/1989
2,7,2,0,0,CECSCH,,,Dead,11/27/1989
2,7,3,,,PIPGLA,,,Dead ? (ck 6/90),11/27/1989
2,7,4,0,0,PIPGLA,,,Dead,11/27/1989
2,7,5,0,0,CECSCH,,,Dead,11/27/1989
2,7,6,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
2,7,7,0,0,CECSCH,,,Dead,11/27/1989
2,7,8,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
2,7,9,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
2,7,10,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
2,7,11,180,10.43,HETCYM,,,,11/27/1989
2,7,12,,,HETCYM,,,Dead ? (ck 6/90),11/27/1989
2,7,13,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
2,7,14,,,HETCYM,,,Dead ? (ck 6/90),11/27/1989
2,7,15,16,4,SCHMOR,,,,11/27/1989
2,7,16,101,7.85,PSYBER,,,,11/27/1989
2,7,17,179,15.29,GONSPI,,,,11/27/1989
2,16,1,145,11.38,PSYBER,,,,11/27/1989
2,16,2,0,0,CECSCH,,,Dead,11/27/1989
2,16,3,0,0,CECSCH,,,Dead,11/27/1989
2,16,4,168,21.91,CECSCH,,,,11/27/1989
2,16,5,0,0,SOLTOR,,,Dead,11/27/1989
2,16,6,44,4.65,SOLTOR,,,,11/27/1989
2,16,7,0,0,SOLTOR,,,Dead,11/27/1989
2,16,8,0,0,SOLTOR,,,Dead,11/27/1989
2,16,9,106,6.85,PSYBER,,,,11/27/1989
2,16,10,34.5,4.68,SWIMAC,,,,11/27/1989
2,16,11,168,15.38,HETCYM,,,,11/27/1989
2,16,12,58,4.68,HETCYM,,,,11/27/1989
2,16,13,0,0,HETCYM,,,Dead,11/27/1989
2,16,14,0,0,SOLTOR,,,Dead,11/27/1989
2,16,15,106,7.59,HETCYM,,,,11/27/1989
2,16,16,0,0,CECSCH,,,Dead,11/27/1989
2,16,17,0,0,HETCYM,,,Dead,11/27/1989
2,16,18,47,3.14,HETCYM,,,,11/27/1989
2,16,19,28,3.09,PSYBER,,,,11/27/1989
2,16,20,,,HETCYM,,,Dead ? (ck 6/90),11/27/1989
2,16,21,0,0,CECSCH,,,Dead,11/27/1989
2,19,1,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
2,19,2,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
2,19,3,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
2,19,4,24.6,4.69,SWIMAC,,,Without leaves,11/27/1989
2,19,5,89,7.61,HETCYM,,,,11/27/1989
2,19,6,,,PIPHIS,,,Dead ? (ck 6/90),11/27/1989
2,19,7,37,2.49,TREMIC,,,,11/27/1989
3,6,1,0,0,UREBAC,,,Dead,11/27/1989
3,6,2,,,,,,Ignore is Ruellia coccinea,11/27/1989
3,6,3,,,GUAGUI,,,Dead ? (ck 6/90),11/27/1989
3,6,4,0,0,CECSCH,,,Dead,11/27/1989
3,6,5,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
3,6,6,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
3,6,7,182,15.15,GONSPI,,,,11/27/1989
3,10,1,0,0,SOLTOR,,,Dead,11/27/1989
3,10,2,21,7.93,CECSCH,,,,11/27/1989
3,10,3,7,11.31,CECSCH,,,Sprouting,11/27/1989
3,16,1,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
3,16,2,0,0,GUAGUI,,,Dead,11/27/1989
3,16,3,27,3.26,ALCFLO,,,,11/27/1989
3,19,1,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
3,19,2,34,6.77,PIPGLA,,,,11/27/1989
3,19,3,104,11.51,PIPGLA,,,,11/27/1989
3,19,4,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
3,19,5,,,CECSCH,,,Dead,11/27/1989
3,19,6,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
3,19,7,,,PSYGRA,,,Dead ? (ck 6/90),11/27/1989
4,9,1,130,14.89,SOLTOR,,,,11/27/1989
4,9,2,,,PIPHIS,,,Dead ? (ck 6/90),11/27/1989
4,9,3,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
4,9,4,,,PIPHIS,,,Dead ? (ck 6/90),11/27/1989
4,9,5,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
4,9,6,0,0,SWIMAC,,,Dead,11/27/1989
4,9,7,28,0.19,SWIMAC,,,,11/27/1989
4,9,8,23,2.38,CECSCH,,,,11/27/1989
4,9,9,55,3.88,HETCYM,,,,11/27/1989
4,9,10,,,HETCYM,,,Dead ? (ck 6/90),11/27/1989
4,9,11,28,3.27,SWIMAC,,,,11/27/1989
4,9,12,28,1.56,DACEXC,,,,11/27/1989
4,9,13,70,3.6,MICTET,,,,11/27/1989
4,15,1,365,30.28,CECSCH,,,,11/27/1989
4,15,2,52,4.56,PIPHIS,,,,11/27/1989
4,15,3,0,0,HETCYM,,,Dead,11/27/1989
4,18,1,0,0,CECSCH,,,Dead,11/27/1989
4,18,2,80,10.62,CECSCH,,,,11/27/1989
4,18,3,0,0,CECSCH,,,Dead,11/27/1989
4,18,4,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
4,18,5,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
4,18,6,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
4,18,7,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
4,18,8,0,0,CECSCH,,,Dead,11/27/1989
4,18,9,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
4,18,10,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
4,18,11,,,SOLTOR,,,Dead ? (ck 6/90),11/27/1989
4,18,12,40,7.01,HETCYM,,,,11/27/1989
4,18,13,82,4.9,HETCYM,,,,11/27/1989
4,18,14,,,SOLRUG,,,Dead ? (ck 6/90),11/27/1989
4,18,15,180,15.32,CECSCH,,,,11/27/1989
4,18,16,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
4,18,17,11,1.68,INGVER,,,,11/27/1989
4,18,18,,,,,,,11/27/1989
4,18,19,10,1.41,OCOLEU,,,,11/27/1989
4,24,1,,,CECSCH,,,Dead,11/27/1989
4,24,2,65,5.05,ALCLAT,,,Without leaves,11/27/1989
4,24,3,49.5,14.68,CECSCH,,,,11/27/1989
4,24,4,0,0,CECSCH,,,Dead,11/27/1989
4,24,5,87,45.45,CECSCH,,,,11/27/1989
4,24,6,235,48.65,CECSCH,,,,11/27/1989
4,24,7,0,0,CECSCH,,,Dead,11/27/1989
4,24,8,77,18.07,CECSCH,,,,11/27/1989
4,24,9,0,0,CECSCH,,,Dead,11/27/1989
4,24,10,0,0,CECSCH,,,Dead,11/27/1989
4,24,11,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
4,24,12,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
4,24,13,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
4,24,14,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
4,24,15,111,36.28,CECSCH,,,Sprouting,11/27/1989
4,24,16,0,0,CECSCH,,,Dead,11/27/1989
4,24,17,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
4,24,18,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
4,24,19,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
4,24,20,0,0,CECSCH,,,Dead,11/27/1989
4,24,21,0,0,CECSCH,,,Dead,11/27/1989
4,24,22,0,0,CECSCH,,,Dead,11/27/1989
4,24,23,0,0,CECSCH,,,Dead,11/27/1989
4,24,24,0,0,CECSCH,,,Dead,11/27/1989
4,24,25,63,5.67,PIPGLA,,,,11/27/1989
4,24,26,0,0,PIPGLA,,,Dead,11/27/1989
4,24,27,0,0,PIPGLA,,,Dead,11/27/1989
4,24,28,114,9.21,PIPGLA,,,,11/27/1989
4,24,29,99,15.46,PIPGLA,,,,11/27/1989
4,24,30,,,ALCLAT,,,Dead ? (ck 6/90),11/27/1989
4,24,31,0,0,CECSCH,,,Dead,11/27/1989
4,24,32,49,4.16,INGVER,,,,11/27/1989
4,24,33,0,0,SOLTOR,,,Dead,11/27/1989
4,24,34,33.5,4.27,INGVER,,,,11/27/1989
4,24,35,,,INGVER,,,Dead ? (ck 6/90),11/27/1989
4,24,36,0,0,CECSCH,,,Dead,11/27/1989
4,24,37,0,0,CECSCH,,,Dead,11/27/1989
4,24,38,0,0,CECSCH,,,Dead,11/27/1989
4,24,39,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
4,24,40,0,0,CECSCH,,,Dead,11/27/1989
4,24,41,,,INGVER,,,Dead ? (ck 6/90),11/27/1989
4,24,42,,,INGVER,,,Dead ? (ck 6/90),11/27/1989
4,24,43,,,INGVER,,,Dead ? (ck 6/90),11/27/1989
4,24,44,74.5,6.05,ALCFLO,,,,11/27/1989
4,24,45,80,12.46,PIPGLA,,,,11/27/1989
5,4,1,132,18.89,PIPGLA,,,,11/27/1989
5,4,2,0,0,PIPGLA,,,Dead,11/27/1989
5,4,3,0,0,CECSCH,,,Dead,11/27/1989
5,4,4,0,0,CECSCH,,,Dead,11/27/1989
5,4,5,0,0,CECSCH,,,Dead,11/27/1989
5,4,6,80,12.3,CECSCH,,,Sprouting,11/27/1989
5,4,7,0,0,CECSCH,,,Dead,11/27/1989
5,4,8,285,27.98,CECSCH,,,,11/27/1989
5,4,9,0,0,SWIMAC,,,Dead,11/27/1989
5,4,10,37,4.76,SWIMAC,,,,11/27/1989
5,4,11,32,2.99,SWIMAC,,,,11/27/1989
5,4,12,18,2.77,SWIMAC,,,,11/27/1989
5,4,13,25,2.47,SWIMAC,,,,11/27/1989
5,4,14,0,0,SOLTOR,,,Dead,11/27/1989
5,4,15,38,2.87,SWIMAC,,,,11/27/1989
5,4,16,22,3.9,SWIMAC,,,,11/27/1989
5,4,17,30,3.56,SWIMAC,,,,11/27/1989
5,4,18,35,3.51,SWIMAC,,,,11/27/1989
5,4,19,48,3.86,SWIMAC,,,,11/27/1989
5,4,20,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
5,4,21,0,0,SWIMAC,,,Dead,11/27/1989
5,4,22,0,0,DACEXC,,,Dead,11/27/1989
5,4,23,28,2.9,SWIMAC,,,,11/27/1989
5,4,24,0,0,,,,Dead,11/27/1989
5,4,25,22,5.99,PSYBER,,,,11/27/1989
5,4,26,27,4.01,SWIMAC,,,,11/27/1989
5,4,27,32,3.3,SWIMAC,,,,11/27/1989
5,4,28,32,2.47,SWIMAC,,,,11/27/1989
5,4,29,20,3.5,SWIMAC,,,,11/27/1989
5,4,30,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
5,4,31,44,5.17,SWIMAC,,,,11/27/1989
5,4,32,22,3.91,SWIMAC,,,,11/27/1989
5,4,33,38,4.2,SWIMAC,,,,11/27/1989
5,4,34,42,0.42,SWIMAC,,,,11/27/1989
5,4,35,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
5,4,36,37,0.5,SWIMAC,,,,11/27/1989
5,4,37,29,0.3,SWIMAC,,,,11/27/1989
5,4,38,39,2.91,DACEXC,,,,11/27/1989
5,4,39,40,4.83,SWIMAC,,,,11/27/1989
5,4,40,38,4.65,PIPGLA,,,,11/27/1989
5,4,41,0,0,SWIMAC,,,Dead,11/27/1989
5,4,42,0,0,PIPGLA,,,Dead,11/27/1989
5,4,43,35,0.4,DACEXC,,,,11/27/1989
5,4,44,34,0.42,SWIMAC,,,,11/27/1989
5,4,45,41,0.45,SWIMAC,,,,11/27/1989
5,4,46,30.5,0.43,SWIMAC,,,,11/27/1989
5,4,47,36.5,0.44,SWIMAC,,,,11/27/1989
5,4,48,37,2.79,DACEXC,,,,11/27/1989
5,4,49,33,4.07,DACEXC,,,,11/27/1989
5,4,50,0,0,CECSCH,,,Dead,11/27/1989
5,4,51,55,3.27,DACEXC,,,,11/27/1989
5,4,52,35,0.3,SWIMAC,,,,11/27/1989
5,4,53,16,1.93,GUAGUI,,,,11/27/1989
5,4,54,0,0,DACEXC,,,Dead,11/27/1989
5,4,55,16,2.23,GUAGUI,,,,11/27/1989
5,4,56,,,GUAGUI,,,Dead ? (ck 6/90),11/27/1989
5,4,57,,,GUAGUI,,,Dead ? (ck 6/90),11/27/1989
5,4,58,12,0.11,GUAGUI,,,,11/27/1989
5,4,59,14.5,0.26,GUAGUI,,,,11/27/1989
5,4,60,0,0,DACEXC,,,Dead,11/27/1989
5,4,61,22,0.14,SWIMAC,,,,11/27/1989
5,4,62,,,UNKSPP,,,(ck 6/90),11/27/1989
5,4,63,,,UNKSPP,,,(ck 6/90),11/27/1989
5,4,64,,,UNKSPP,,,(ck 6/90),11/27/1989
5,4,65,,,UNKSPP,,,(ck 6/90),11/27/1989
5,4,66,,,UNKSPP,,,(ck 6/90),11/27/1989
5,4,67,15,0.19,GUAGUI,,,,11/27/1989
5,4,68,31,0.37,SWIMAC,,,,11/27/1989
5,4,69,12,2.46,PREMON,,,,11/27/1989
5,4,70,21,0.29,GUAGUI,,,,11/27/1989
5,4,71,12.5,1.4,OCOSIN,,,,11/27/1989
5,4,72,11.5,1.19,OCOSIN,,,,11/27/1989
5,4,73,10.5,1.78,OCOSIN,,,,11/27/1989
5,4,74,16,3.37,PREMON,,,,11/27/1989
5,4,75,30,3.85,SWIMAC,,,,11/27/1989
5,4,76,38,3.44,SWIMAC,,,,11/27/1989
5,4,77,25,2.61,SWIMAC,,,,11/27/1989
5,4,78,14,1.79,DACEXC,,,,11/27/1989
5,8,1,74,8.97,PIPGLA,,,,11/27/1989
5,8,2,,,PIPGLA,,,Dead ? (ck 6/90),11/27/1989
5,8,3,,,DACEXC,,,Dead ? (ck 6/90),11/27/1989
5,8,4,0,0,SWIMAC,,,Dead,11/27/1989
5,8,5,0,0,CECSCH,,,Dead,11/27/1989
5,8,6,0,0,SWIMAC,,,Dead,11/27/1989
5,8,7,0,0,SWIMAC,,,Dead,11/27/1989
5,8,8,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
5,8,9,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
5,8,10,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
5,8,11,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
5,8,12,41,3.49,SWIMAC,,,,11/27/1989
5,8,13,21,2.73,SWIMAC,,,,11/27/1989
5,8,14,0,0,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
5,8,15,0,0,HETCYM,,,,11/27/1989
5,8,16,0,0,CECSCH,,,Dead ? (ck 6/90),11/27/1989
5,8,17,0,0,HETCYM,,,,11/27/1989
5,8,18,0,0,SWIMAC,,,,11/27/1989
5,8,19,24,3.73,SWIMAC,,,,11/27/1989
5,8,20,33,3.61,SWIMAC,,,,11/27/1989
5,8,21,39,3.3,SWIMAC,,,,11/27/1989
5,8,22,32,3.74,SWIMAC,,,,11/27/1989
5,8,23,23,2.72,SWIMAC,,,,11/27/1989
5,8,24,33,3.98,SWIMAC,,,,11/27/1989
5,8,25,,,PREMON,,,Dead ? (ck 6/90),11/27/1989
5,8,26,,,PREMON,,,Dead ? (ck 6/90),11/27/1989
5,8,27,0,0,HETCYM,,,Dead,11/27/1989
5,8,28,0,0,,,,Dead;  Unknown specie,11/27/1989
5,8,29,15,1.35,GUAGUI,,,,11/27/1989
5,8,30,18,1.38,ALCLAT,,,,11/27/1989
5,8,31,12,2.79,SWIMAC,,,,11/27/1989
5,8,32,0,0,HETCYM,,,Dead,11/27/1989
5,8,33,11,1.14,GUAGUI,,,,11/27/1989
5,8,34,14,1.62,GUAGUI,,,,11/27/1989
5,8,35,26,2.99,SWIMAC,,,,11/27/1989
5,8,36,25,2.29,SWIMAC,,,,11/27/1989
5,8,37,20,2.64,SWIMAC,,,,11/27/1989
5,8,38,21,3.1,SWIMAC,,,,11/27/1989
5,8,39,29,2.8,SWIMAC,,,,11/27/1989
5,8,40,13,1.09,GUAGUI,,,,11/27/1989
5,8,41,30,3.38,SWIMAC,,,,11/27/1989
5,8,42,14,1.79,GUAGUI,,,,11/27/1989
6,6,1,0,0,PHYICO,,,Dead,11/27/1989
6,6,2,42,0.27,CECSCH,,,,11/27/1989
6,6,3,71.5,0.94,CECSCH,,,Sprouting,11/27/1989
6,6,4,0,0,CECSCH,,,Dead,11/27/1989
6,6,5,92,1,CECSCH,,,,11/27/1989
6,6,6,243,2.53,CECSCH,,,,11/27/1989
6,6,7,0,0,CECSCH,,,Dead,11/27/1989
6,6,8,40,0.39,CECSCH,,,Sprouting,11/27/1989
6,6,9,0,0,CECSCH,,,Dead,11/27/1989
6,6,10,148,3.34,CECSCH,,,,11/27/1989
6,6,11,0,0,CECSCH,,,Dead,11/27/1989
6,6,12,0,0,CECSCH,,,Dead,11/27/1989
6,6,13,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
6,6,14,50,1.26,CECSCH,,,Sprouting,11/27/1989
6,6,15,0,0,INGVER,,,Dead,11/27/1989
6,6,16,50,1.39,UREBAC,,,,11/27/1989
6,6,17,0,0,UREBAC,,,Dead,11/27/1989
6,6,18,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
6,6,19,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
6,6,20,0,0,SWIMAC,,,Dead,11/27/1989
6,6,21,0,0,SWIMAC,,,Dead,11/27/1989
6,6,22,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
6,6,23,146,1.8,CECSCH,,,,11/27/1989
6,6,24,0,0,SWIMAC,,,Dead,11/27/1989
6,6,25,17,0.22,SWIMAC,,,,11/27/1989
6,6,26,30,0.35,INGVER,,,,11/27/1989
6,6,27,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
6,6,28,,,PAUPIN,,,Vine (do not count),11/27/1989
6,6,29,28.7,0.28,SWIMAC,,,,11/27/1989
6,6,30,42.6,0.43,SWIMAC,,,,11/27/1989
6,6,31,31,0.38,SWIMAC,,,,11/27/1989
6,6,32,16,0.36,GUAGUI,,,,11/27/1989
6,6,33,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
6,6,34,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
6,6,35,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
6,6,36,0,0,PIPGLA,,,Dead,11/27/1989
6,6,37,47,0.38,PIPGLA,,,,11/27/1989
6,6,38,48,0.23,PIPGLA,,,,11/27/1989
6,6,39,93,0.39,PIPGLA,,,,11/27/1989
6,6,40,43,0.76,PIPGLA,,,,11/27/1989
6,6,41,123,1.8,SCHMOR,,,,11/27/1989
6,6,42,93,0.25,CECSCH,,,,11/27/1989
6,6,43,0,0,SWIMAC,,,Dead,11/27/1989
6,6,44,17.8,0.48,PREMON,,,Sprouting,11/27/1989
6,6,45,90,0.76,PAUPIN,,,,11/27/1989
6,6,46,29,0.36,SWIMAC,,,,11/27/1989
6,6,47,74,0.21,INGVER,,,,11/27/1989
6,6,48,17,0.26,SWIMAC,,,,11/27/1989
6,9,1,53,0.89,UREBAC,,,,11/27/1989
6,9,2,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
6,9,3,0,0,PIPGLA,,,Dead,11/27/1989
6,9,4,96,1.38,PIPGLA,,,,11/27/1989
6,9,5,30,0.64,PIPGLA,,,,11/27/1989
6,9,6,0,0,CECSCH,,,Dead,11/27/1989
6,9,7,400,3.44,CECSCH,,,,11/27/1989
6,9,8,,,CECSCH,,,No data,11/27/1989
6,9,9,360,4.87,CECSCH,,,Horizontal,11/27/1989
6,9,10,0,0,CECSCH,,,Dead,11/27/1989
6,9,11,27.5,0.33,INGVER,,,,11/27/1989
6,9,12,0,0,GUAGUI,,,,11/27/1989
6,9,13,23,0.25,GUAGUI,,,,11/27/1989
6,9,14,,,UREBAC,,,Dead ? (ck 6/90),11/27/1989
6,9,15,0,0,GUAGUI,,,Dead,11/27/1989
6,9,16,0,0,CECSCH,,,Dead,11/27/1989
6,9,17,0,0,CECSCH,,,Dead,11/27/1989
6,9,18,96,0.98,CECSCH,,,,11/27/1989
6,9,19,0,0,CECSCH,,,Dead,11/27/1989
6,9,20,170,1.64,POTPEL,,,,11/27/1989
6,9,21,68,0.65,PSYBER,,,,11/27/1989
6,9,22,20,0.24,GUAGUI,,,,11/27/1989
6,9,23,0,0,CECSCH,,,Dead,11/27/1989
6,9,24,0,0,CECSCH,,,Dead,11/27/1989
6,9,25,21.5,0.22,INGVER,,,,11/27/1989
6,9,26,21,0.38,MANBID,,,,11/27/1989
6,9,27,79,2,CECSCH,,,,11/27/1989
6,9,28,420,3.24,CECSCH,,,,11/27/1989
6,9,29,0,0,CECSCH,,,Dead,11/27/1989
6,9,30,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
6,9,31,30,0.45,INGVER,,,,11/27/1989
6,9,32,0,0,CECSCH,,,Dead,11/27/1989
6,9,33,12,0.92,ALCLAT,,,Sprouting,11/27/1989
6,9,34,0,0,INGVER,,,Dead,11/27/1989
6,9,35,0,0,CECSCH,,,Dead,11/27/1989
6,9,36,0,0,ALCLAT,,,Dead,11/27/1989
6,9,37,0,0,GUAGUI,,,Dead,11/27/1989
6,9,38,18,0.24,GUAGUI,,,,11/27/1989
6,9,39,0,0,CECSCH,,,Dead,11/27/1989
6,9,40,126,1.19,PIPGLA,,,,11/27/1989
6,9,41,0,0,INGVER,,,Dead,11/27/1989
6,9,42,39,1.26,UREBAC,,,Sprouting,11/27/1989
6,9,43,20,0.28,GUAGUI,,,,11/27/1989
6,9,44,,,UREBAC,,,Nothing >= 10cm,11/27/1989
6,9,45,38,0.48,UREBAC,,,,11/27/1989
6,9,46,32,0.4,PIPGLA,,,,11/27/1989
6,9,47,0,0,UREBAC,,,Dead,11/27/1989
6,9,48,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
6,9,49,29,0.24,SWIMAC,,,,11/27/1989
6,9,50,0,0,SWIMAC,,,Dead,11/27/1989
6,9,51,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
6,9,52,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
6,9,53,,,ALCLAT,,,Dead ? (ck 6/90),11/27/1989
6,9,54,0,0,SWIMAC,,,Dead,11/27/1989
6,9,55,30,0.25,SWIMAC,,,,11/27/1989
6,9,56,32,0.34,OCOSIN,,,,11/27/1989
6,9,57,35,0.36,INGVER,,,,11/27/1989
6,9,58,0,0,SWIMAC,,,Dead,11/27/1989
6,9,59,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
6,9,60,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
6,9,61,,,PIPGLA,,,Dead ? (ck 6/90),11/27/1989
6,9,62,0,0,SWIMAC,,,Dead,11/27/1989
6,9,63,,,SWIMAC,,,Dead ? (ck 6/90),11/27/1989
6,9,64,23,0.27,SWIMAC,,,,11/27/1989
6,9,65,0,0,GUAGUI,,,Dead,11/27/1989
6,9,66,102,1.18,PIPGLA,,,,11/27/1989
6,9,67,,,UREBAC,,,Nothing >= 10cm,11/27/1989
6,9,68,42,1.5,PREMON,,,,11/27/1989
6,9,69,31,0.76,PREMON,,,,11/27/1989
6,9,70,30,0.82,PREMON,,,,11/27/1989
6,9,71,35.5,1.49,PREMON,,,,11/27/1989
6,9,72,52,1.8,UREBAC,,,,11/27/1989
6,9,73,48.5,0.54,INGVER,,,,11/27/1989
6,9,74,23,0.27,OCOSIN,,,,11/27/1989
6,9,75,37,0.3,SWIMAC,,,,11/27/1989
6,12,1,0,0,CECSCH,,,Dead,11/27/1989
6,12,2,0,0,CECSCH,,,Dead,11/27/1989
6,12,3,,,INGVER,,,Dead ? (ck 6/90),11/27/1989
6,12,4,0,0,CECSCH,,,Dead,11/27/1989
6,12,5,0,0,CECSCH,,,Dead,11/27/1989
6,12,6,0,0,CECSCH,,,Dead,11/27/1989
6,12,7,0,0,CECSCH,,,Dead,11/27/1989
6,12,8,38,0.97,CECSCH,,,,11/27/1989
6,12,9,0,0,CECSCH,,,,11/27/1989
6,12,10,109,1.61,CECSCH,,,Sprouting,11/27/1989
6,12,11,25,1.14,CECSCH,,,,11/27/1989
6,12,12,,,CECSCH,,,Dead ? (ck 6/90),11/27/1989
6,12,13,0,0,CECSCH,,,Dead,11/27/1989
6,12,14,0,0,CECSCH,,,Dead,11/27/1989
6,12,15,0,0,INGVER,,,Dead,11/27/1989
6,12,16,0,0,INGVER,,,Dead,11/27/1989
6,12,17,0,0,INGVER,,,Dead,11/27/1989
6,12,18,0,0,INGVER,,,Dead,11/27/1989
6,12,19,0,0,INGVER,,,Dead,11/27/1989
6,12,20,0,0,INGVER,,,Dead,11/27/1989
6,12,21,0,0,INGVER,,,Dead,11/27/1989
6,12,22,365,3.52,UREBAC,,,,11/27/1989
6,12,23,190,1.5,UREBAC,,,,11/27/1989
6,12,24,290,2.24,UREBAC,,,,11/27/1989
6,12,25,0,0,UREBAC,,,Dead,11/27/1989
6,12,26,0,0,CECSCH,,,Dead,11/27/1989
6,12,27,0,0,CECSCH,,,Dead,11/27/1989
6,12,28,0,0,CECSCH,,,Dead,11/27/1989
6,12,29,0,0,CECSCH,,,Dead,11/27/1989
6,12,30,0,0,CECSCH,,,Dead,11/27/1989
6,12,31,0,0,CECSCH,,,Dead,11/27/1989
6,12,32,75,1.8,INGVER,,,,11/27/1989
6,12,33,0,0,UREBAC,,,Dead,11/27/1989
6,12,34,0,0,CECSCH,,,Dead,11/27/1989
6,12,35,48,0.2,ALCLAT,,,,11/27/1989
