DBCODE,ENTITY,WATERSHED,PLOTID,YEAR,PLOT,MICROPLOT,STEMTAG,CLUMPTAG,OLDTAG,OLDCLUMP,NEARTAG,TREE_SPP,MEASPNT,STEMCOUNT,STATUS,VIGOR,CLPSTEMS,BASDIAM,DBH,COMMENTS
TP041,3,WS10,"WS100016",1993,16,M,4195,-1,,,8225,PSME,H,1,1,1,,,6.4,""
TP041,3,WS10,"WS100016",1993,16,M,4196,4196,,,,ACMA,H,1,1,1,,,5.2,""
TP041,3,WS10,"WS100016",1993,16,M,4197,-1,,,,PSME,B,1,1,1,,4.1,,""
TP041,3,WS10,"WS100016",1993,16,M,4198,4198,,,2207,CACH,B,1,1,1,,6.3,,""
TP041,3,WS10,"WS100016",1993,16,M,4199,-1,,,4200,PSME,B,1,1,1,,4.8,,"LEADER OR BRANCH OFF OF #4200"
TP041,3,WS10,"WS100016",1993,16,M,4200,-1,,,4199,PSME,H,1,1,1,,,9.0,""
TP041,3,WS10,"WS100016",1993,16,M,5065,-1,,,,PSME,B,1,6,9,,,,"2004, missing in 1993 and 1998, presumed dead in 1998"
TP041,3,WS10,"WS100016",1993,16,M,5071,-1,,,5073,PSME,H,1,1,1,,,8.1,""
TP041,3,WS10,"WS100016",1993,16,M,5072,-1,,,5073,PSME,H,1,1,1,,,11.7,""
TP041,3,WS10,"WS100016",1993,16,M,5073,-1,,,5073,PSME,H,1,1,1,,,13.1,""
TP041,3,WS10,"WS100016",1993,16,M,6292,-1,2208,,2052,PSME,H,1,1,1,,,14.3,"NAILED ALREADY; '98, NO INDICATION IN PRE-93 DATA OF NAILED TAG"
TP041,3,WS10,"WS100016",1993,16,M,7973,7973,,,1365,CACH,B,1,2,1,,2.4,,""
TP041,3,WS10,"WS100016",1993,16,M,8221,8221,,,2340,CACH,B,1,2,1,,3.6,,"ALREADY TAGGED - NOT ON SHEET"
TP041,3,WS10,"WS100016",1993,16,M,8225,-1,,,,PSME,H,1,1,1,,,16.2,""
TP041,3,WS10,"WS100016",1993,16,M,NONE,1708,,,,CACH,0,1,1,9,2,,,""
TP041,3,WS10,"WS100016",1993,16,M,NONE,2482,,,,CONU,0,1,6,9,0,,,""
TP041,3,WS10,"WS100016",1993,16,M,NONE,3230,,,2052,CACH,0,1,6,9,0,,,""
TP041,3,WS10,"WS100016",1993,16,M,NONE,3237,,,3236,CACH,0,1,6,9,0,,,""
TP041,3,WS10,"WS100016",1993,16,M,NONE,3456,,,4197,CACH,0,1,1,9,6,,,"'98, DEAD (STATUS = 6) OR COUNT = 6?"
TP041,3,WS10,"WS100016",1993,16,M,NONE,3457,,,,CACH,0,1,2,9,1,,,"'98, RECORED 2X ON INGROWTH FORM, DELETED ONE"
TP041,3,WS10,"WS100016",1993,16,M,NONE,4196,,,,ACMA,0,1,1,9,6,,,"'98, DEAD (STATUS = 6) OR COUNT = 6?"
TP041,3,WS10,"WS100016",1993,16,M,NONE,4196,,,,ACMA,3,1,2,9,1,,,""
TP041,3,WS10,"WS100016",1993,16,M,NONE,4198,,,2207,CACH,0,1,1,9,6,,,"'98, DEAD (STATUS = 6) OR COUNT = 6?"
TP041,3,WS10,"WS100016",1993,16,M,NONE,4198,,,,CACH,3,1,2,9,1,,,""
TP041,3,WS10,"WS100016",1993,16,M,NONE,7973,,,,CACH,0,1,2,9,4,,,""
TP041,3,WS10,"WS100016",1993,16,M,NONE,8221,,,,CACH,0,1,2,9,3,,,""
TP041,3,WS10,"WS100016",1993,16,U02,1358,-1,,,,PSME,B,1,2,1,,2.0,,"BLATANT OVERSIGHT"
TP041,3,WS10,"WS100016",1993,16,U02,9692,-1,,,,CACH,B,1,6,9,,0.7,,"'98, DEAD?"
TP041,3,WS10,"WS100016",1993,16,U03,1363,-1,,,,CACH,B,1,2,1,,0.4,,""
TP041,3,WS10,"WS100016",1993,16,U04,1352,1352,,,,CACH,B,1,2,1,,7.5,,""
TP041,3,WS10,"WS100016",1993,16,U04,9693,1352,,,,CACH,B,1,1,1,,3.7,,""
TP041,3,WS10,"WS100016",1993,16,U04,NONE,1352,,,,CACH,B,1,1,9,,1.8,,"ASSUMED BASAL MEASUREMENTS"
TP041,3,WS10,"WS100016",1993,16,U04,NONE,1352,,,,CACH,B,2,1,9,,2.1,,""
TP041,3,WS10,"WS100016",1993,16,U04,NONE,1352,,,,CACH,B,3,1,9,,1.4,,""
TP041,3,WS10,"WS100016",1993,16,U04,NONE,1352,,,,CACH,B,4,1,9,,1.9,,""
TP041,3,WS10,"WS100016",1993,16,U04,NONE,1352,,,,CACH,B,5,1,9,,2.1,,""
TP041,3,WS10,"WS100016",1993,16,U04,NONE,1352,,,,CACH,B,6,1,9,,2.8,,""
TP041,3,WS10,"WS100016",1993,16,U04,NONE,1352,,,,CACH,B,7,1,9,,3.6,,""
TP041,3,WS10,"WS100016",1993,16,U05,3229,-1,,,,CACH,H,1,1,1,,,6.7,""
TP041,3,WS10,"WS100016",1993,16,U07,9540,-1,,,,PILA,B,1,1,1,,1.8,,""
TP041,3,WS10,"WS100016",1993,16,U13,3453,5075,,,,CACH,B,1,1,1,,10.0,,""
TP041,3,WS10,"WS100016",1993,16,U13,5075,5075,,,,CACH,H,1,1,1,,,10.7,""
TP041,3,WS10,"WS100016",1993,16,U13,NONE,5075,,,,CACH,3,1,2,9,1,,,""
TP041,3,WS10,"WS100016",1993,16,U13,NONE,5075,,,,CACH,B,1,1,9,,4.8,,"'98, INCORRECTLY LISTED AS STEM COUNT STEM; EXTRAPOLATION BASED ON 1989 DBA"
TP041,3,WS10,"WS100016",1993,16,U13,NONE,5075,,,,CACH,B,2,1,9,,2.0,,"'98, INCORRECTLY LISTED AS STEM COUNT STEM; EXTRAPOLATION BASED ON 1989 DBA"
TP041,3,WS10,"WS100016",1993,16,U13,NONE,5075,,,,CACH,B,3,1,9,,2.0,,"'98, INCORRECTLY LISTED AS STEM COUNT STEM; EXTRAPOLATION BASED ON 1989 DBA"
TP041,3,WS10,"WS100016",1998,16,L00,NONE,-1,,,,RHPU,B,1,2,1,,0.1,,""
TP041,3,WS10,"WS100016",1998,16,L00,NONE,-1,,,,RHPU,B,2,2,1,,0.1,,""
TP041,3,WS10,"WS100016",1998,16,L03,7974,-1,,,,PSME,B,1,1,1,,1.5,,""
TP041,3,WS10,"WS100016",1998,16,L06,2197,-1,,,,PSME,B,1,1,1,,6.2,,""
TP041,3,WS10,"WS100016",1998,16,L06,325,325,9694,,,CACH,B,1,1,1,,2.2,,""
TP041,3,WS10,"WS100016",1998,16,L06,NONE,325,,,,CACH,B,1,2,9,,1.5,,""
TP041,3,WS10,"WS100016",1998,16,L06,NONE,325,,,,CACH,B,2,2,9,,0.2,,""
TP041,3,WS10,"WS100016",1998,16,L06,NONE,325,,,,CACH,B,3,2,9,,0.1,,""
TP041,3,WS10,"WS100016",1998,16,L06,NONE,325,,,,CACH,B,4,2,9,,0.2,,""
TP041,3,WS10,"WS100016",1998,16,L06,NONE,325,,,,CACH,B,5,2,9,,0.2,,""
TP041,3,WS10,"WS100016",1998,16,L06,NONE,325,,,,CACH,B,6,2,9,,0.2,,""
TP041,3,WS10,"WS100016",1998,16,L07,3077,3077,,,,CACH,B,1,6,9,,,,"DEAD"
TP041,3,WS10,"WS100016",1998,16,L07,385,385,,3077,,CACH,B,1,1,2,,0.3,,""
TP041,3,WS10,"WS100016",1998,16,L07,NONE,385,,3077,,CACH,B,1,1,9,,0.1,,""
TP041,3,WS10,"WS100016",1998,16,L12,1345,-1,,,,PSME,B,1,6,9,,,,"NOT FOUND in 98 and 2004"
TP041,3,WS10,"WS100016",1998,16,L12,1375,-1,,,,PSME,B,1,6,9,,,,"NOT FOUND in 98 and 2004"
TP041,3,WS10,"WS100016",1998,16,L12,NONE,-1,,,,TSHE,B,1,2,1,,0.1,,""
TP041,3,WS10,"WS100016",1998,16,L14,NONE,-1,,,,RHPU,B,1,2,1,,0.1,,""
TP041,3,WS10,"WS100016",1998,16,M,1350,-1,,,1351,PSME,B,1,1,1,,7.1,,""
TP041,3,WS10,"WS100016",1998,16,M,1351,-1,,,8225,PSME,B,1,1,1,,6.2,,""
TP041,3,WS10,"WS100016",1998,16,M,1365,-1,,,7973,CACH,B,1,1,1,,4.4,,"DOUBLE CHECKED; SPECIES IS CACH"
TP041,3,WS10,"WS100016",1998,16,M,1366,-1,,,2208,PSME,B,1,1,1,,3.4,,""
TP041,3,WS10,"WS100016",1998,16,M,1708,1708,,,,CACH,B,1,9,9,,,,"NOT FOUND"
TP041,3,WS10,"WS100016",1998,16,M,2052,-1,,,2208,PSME,B,1,1,1,,13.8,9.8,""
TP041,3,WS10,"WS100016",1998,16,M,2207,-1,,,4198,PSME,H,1,1,1,,,20.3,""
TP041,3,WS10,"WS100016",1998,16,M,2340,-1,,,5072,PSME,B,1,1,1,,9.6,7.3,""
TP041,3,WS10,"WS100016",1998,16,M,2441,-1,,,2207,PSME,B,1,1,1,,11.2,7.0,""
TP041,3,WS10,"WS100016",1998,16,M,2482,-1,,,2208,CONU,B,1,1,1,,9.1,,""
TP041,3,WS10,"WS100016",1998,16,M,2486,-1,,,2208,CACH,B,1,1,2,,3.7,,"FOUND"
TP041,3,WS10,"WS100016",1998,16,M,3028,-1,,,,PSME,H,1,1,1,,,10.3,""
TP041,3,WS10,"WS100016",1998,16,M,3099,-1,,,1350,CONU,B,1,1,1,,3.3,,"SHOULD BE IN MICROPLOT 13.5; DOUBLE CHECKED"
TP041,3,WS10,"WS100016",1998,16,M,3230,-1,,,2052,CACH,B,1,1,1,,5.3,,""
TP041,3,WS10,"WS100016",1998,16,M,3231,-1,,,3856,PSME,B,1,1,1,,5.3,,""
TP041,3,WS10,"WS100016",1998,16,M,3233,-1,,,4200,CONU,B,1,1,1,,3.3,,""
TP041,3,WS10,"WS100016",1998,16,M,3235,-1,,,5073,PSME,B,1,1,1,,3.8,,""
TP041,3,WS10,"WS100016",1998,16,M,3237,3237,,,3236,CACH,B,1,1,1,,3.4,,""
TP041,3,WS10,"WS100016",1998,16,M,3454,-1,,,3852,PSME,H,1,1,1,,,9.5,""
TP041,3,WS10,"WS100016",1998,16,M,3455,-1,,,3852,PSME,B,1,1,1,,12.0,10.2,""
TP041,3,WS10,"WS100016",1998,16,M,3456,-1,,,4197,CACH,B,1,1,1,,3.0,,""
TP041,3,WS10,"WS100016",1998,16,M,3457,3457,,,2340,CACH,B,1,1,1,,3.6,,""
TP041,3,WS10,"WS100016",1998,16,M,3458,-1,1364,,3457,PSME,B,1,1,1,,4.6,,""
TP041,3,WS10,"WS100016",1998,16,M,3459,4196,,,,ACMA,H,1,1,1,,,11.3,""
TP041,3,WS10,"WS100016",1998,16,M,381,-1,3236,,3028,TABR,H,1,1,1,,,7.3,""
TP041,3,WS10,"WS100016",1998,16,M,382,-1,,,,RHPU,B,1,2,1,,2.5,,""
TP041,3,WS10,"WS100016",1998,16,M,383,-1,3234,,5072,RHPU,B,1,1,1,,3.6,,""
TP041,3,WS10,"WS100016",1998,16,M,384,-1,1349,,1350,RHPU,B,1,1,1,,3.5,,"NOT ALRU"
TP041,3,WS10,"WS100016",1998,16,M,3852,-1,,,,PSME,H,1,1,1,,,20.6,""
TP041,3,WS10,"WS100016",1998,16,M,3856,-1,,,3992,CONU,B,1,1,1,,6.2,,""
TP041,3,WS10,"WS100016",1998,16,M,3992,-1,,,2208,CACH,B,1,1,2,,3.2,,""
TP041,3,WS10,"WS100016",1998,16,M,4195,-1,,,8225,PSME,H,1,1,1,,,7.6,""
TP041,3,WS10,"WS100016",1998,16,M,4196,4196,,,,ACMA,H,1,1,1,,,6.1,""
TP041,3,WS10,"WS100016",1998,16,M,4197,-1,,,,PSME,B,1,1,1,,5.1,,""
TP041,3,WS10,"WS100016",1998,16,M,4198,4198,,,2207,CACH,B,1,1,1,,6.3,,""
TP041,3,WS10,"WS100016",1998,16,M,4199,-1,,,4200,PSME,B,1,1,1,,4.0,,"DOUBLE CHECKED"
TP041,3,WS10,"WS100016",1998,16,M,4200,-1,,,4199,PSME,H,1,1,1,,,11.5,""
TP041,3,WS10,"WS100016",1998,16,M,5071,-1,,,5073,PSME,H,1,1,1,,,10.7,""
TP041,3,WS10,"WS100016",1998,16,M,5072,-1,,,5073,PSME,H,1,1,1,,,16.1,""
TP041,3,WS10,"WS100016",1998,16,M,5073,-1,,,5073,PSME,H,1,1,1,,,15.5,""
TP041,3,WS10,"WS100016",1998,16,M,6292,-1,2208,,2052,PSME,H,1,1,1,,,22.7,""
TP041,3,WS10,"WS100016",1998,16,M,7973,7973,,,1365,CACH,B,1,1,1,,2.8,,""
TP041,3,WS10,"WS100016",1998,16,M,8221,8221,,,2340,CACH,B,1,1,1,,3.3,,"DOUBLE CHECKED"
TP041,3,WS10,"WS100016",1998,16,M,8225,-1,,,,PSME,H,1,1,1,,,22.4,""
TP041,3,WS10,"WS100016",1998,16,M,NONE,1708,,,,CACH,0,1,9,9,,,,"NOT FOUND"
TP041,3,WS10,"WS100016",1998,16,M,NONE,3237,,,3236,CACH,0,1,1,9,3,,,"NOT DEAD"
TP041,3,WS10,"WS100016",1998,16,M,NONE,3457,,,,CACH,0,1,6,9,0,,,""
TP041,3,WS10,"WS100016",1998,16,M,NONE,4196,,,,ACMA,3,1,1,9,2,,,""
TP041,3,WS10,"WS100016",1998,16,M,NONE,4198,,,,CACH,3,1,6,9,0,,,""
TP041,3,WS10,"WS100016",1998,16,M,NONE,7973,,,,CACH,0,1,6,9,0,,,""
TP041,3,WS10,"WS100016",1998,16,M,NONE,8221,,,,CACH,0,1,1,9,2,,,""
TP041,3,WS10,"WS100016",1998,16,U02,1358,-1,,,,PSME,B,1,1,1,,3.6,,""
TP041,3,WS10,"WS100016",1998,16,U02,NONE,-1,,,,RHPU,B,1,2,1,,0.1,,""
TP041,3,WS10,"WS100016",1998,16,U03,1363,-1,,,,CACH,B,1,1,1,,0.7,,""
TP041,3,WS10,"WS100016",1998,16,U04,1352,1352,,,,CACH,B,1,1,1,,6.8,,""
TP041,3,WS10,"WS100016",1998,16,U04,9693,1352,,,,CACH,B,1,1,1,,4.7,,""
TP041,3,WS10,"WS100016",1998,16,U04,NONE,1352,,,,CACH,B,1,1,9,,3.4,,""
TP041,3,WS10,"WS100016",1998,16,U04,NONE,1352,,,,CACH,B,2,1,9,,4.2,,""
TP041,3,WS10,"WS100016",1998,16,U04,NONE,1352,,,,CACH,B,3,1,9,,1.4,,""
TP041,3,WS10,"WS100016",1998,16,U04,NONE,1352,,,,CACH,B,4,1,9,,0.4,,""
TP041,3,WS10,"WS100016",1998,16,U04,NONE,1352,,,,CACH,B,5,1,9,,0.4,,""
TP041,3,WS10,"WS100016",1998,16,U05,3229,-1,,,,CACH,H,1,1,1,,,7.2,""
TP041,3,WS10,"WS100016",1998,16,U07,9540,-1,,,,PILA,B,1,6,9,,,,"DEAD"
TP041,3,WS10,"WS100016",1998,16,U11,NONE,-1,,,,RHPU,B,1,2,1,,0.1,,""
TP041,3,WS10,"WS100016",1998,16,U12,NONE,-1,,,,RHPU,B,1,2,1,,0.1,,""
TP041,3,WS10,"WS100016",1998,16,U13,3453,5075,,,,CACH,H,1,1,1,,,10.7,""
TP041,3,WS10,"WS100016",1998,16,U13,5075,5075,,,,CACH,H,1,1,1,,,11.5,""
TP041,3,WS10,"WS100016",1998,16,U13,NONE,5075,,,,CACH,B,1,1,9,,6.5,,""
TP041,3,WS10,"WS100016",1998,16,U13,NONE,5075,,,,CACH,B,2,1,9,,0.7,,""
TP041,3,WS10,"WS100016",2004,16,L00,NONE,-1,,,,PSME,B,1,2,9,,0.1,,""
TP041,3,WS10,"WS100016",2004,16,L00,NONE,-1,,,,RHPU,B,1,6,9,,,,"NFADM unkn"
TP041,3,WS10,"WS100016",2004,16,L01,NONE,-1,,,,RHPU,B,1,2,9,,0.1,,""
TP041,3,WS10,"WS100016",2004,16,L01,NONE,-1,,,,RHPU,B,2,2,9,,0.1,,""
TP041,3,WS10,"WS100016",2004,16,L03,7974,-1,,,,PSME,B,1,1,1,,1.5,,""
TP041,3,WS10,"WS100016",2004,16,L03,NONE,-1,,,,RHPU,B,1,2,9,,0.1,,""
TP041,3,WS10,"WS100016",2004,16,L06,2197,-1,,,,PSME,B,1,1,1,,6.2,5.7,""
TP041,3,WS10,"WS100016",2004,16,L06,325,325,,,,CACH,B,1,1,1,,2.5,,""
TP041,3,WS10,"WS100016",2004,16,L06,NONE,325,,,,CACH,B,1,1,9,,0.3,,""
TP041,3,WS10,"WS100016",2004,16,L07,385,385,,,,CACH,B,1,6,9,,0.5,,"mortality unkn"
TP041,3,WS10,"WS100016",2004,16,L07,NONE,-1,,,,TABR,B,1,2,9,,0.1,,""
TP041,3,WS10,"WS100016",2004,16,L07,NONE,385,,,,CACH,B,1,6,9,,,,""
TP041,3,WS10,"WS100016",2004,16,L12,NONE,-1,,,,TSHE,B,1,6,9,,,,"NFADM unkn"
TP041,3,WS10,"WS100016",2004,16,L14,202,-1,,,,RHPU,B,1,1,9,,0.6,,""
TP041,3,WS10,"WS100016",2004,16,M,1350,-1,,,1351,PSME,B,1,1,1,,9.8,,"measured below bend"
TP041,3,WS10,"WS100016",2004,16,M,1351,-1,,,8225,PSME,H,1,1,1,,6.5,4.5,""
TP041,3,WS10,"WS100016",2004,16,M,1365,-1,,,7973,CACH,B,1,1,1,,4.5,,""
TP041,3,WS10,"WS100016",2004,16,M,1366,-1,,,6292,PSME,B,1,1,1,,3.0,,"ddc"
TP041,3,WS10,"WS100016",2004,16,M,1708,1708,,,,CACH,B,1,6,9,,,,"mortality unkn  found tag on ground"
TP041,3,WS10,"WS100016",2004,16,M,201,-1,,,,CACH,B,1,2,1,,1.4,,"tagged clump stem died thin stem tagged"
TP041,3,WS10,"WS100016",2004,16,M,2052,-1,,,1366,PSME,H,1,1,1,,,9.8,""
TP041,3,WS10,"WS100016",2004,16,M,2207,-1,,,4198,PSME,H,1,1,1,,,24.3,""
TP041,3,WS10,"WS100016",2004,16,M,2340,-1,,,5072,PSME,H,1,1,1,,,9.4,"in MP 1.5 move to data sheet"
TP041,3,WS10,"WS100016",2004,16,M,2441,-1,,,2207,PSME,H,1,1,2,,,7.0,"in MP 16, move to data sheet"
TP041,3,WS10,"WS100016",2004,16,M,247,247,,,381,CACH,B,1,2,1,,2.9,,""
TP041,3,WS10,"WS100016",2004,16,M,248,-1,,,3456,CONU,B,1,2,1,,2.4,,""
TP041,3,WS10,"WS100016",2004,16,M,2482,-1,,,6292,CONU,H,1,1,1,,8.1,4.7,"ddc measured below bend"
TP041,3,WS10,"WS100016",2004,16,M,2486,-1,,,2208,CACH,B,1,1,1,,3.3,,"ddc"
TP041,3,WS10,"WS100016",2004,16,M,3028,-1,,,381,PSME,H,1,1,1,,,12.7,""
TP041,3,WS10,"WS100016",2004,16,M,3099,-1,,,1350,CONU,B,1,1,1,,3.4,,"move to MP 13.5 data sheet"
TP041,3,WS10,"WS100016",2004,16,M,3230,-1,,,2052,CACH,H,1,1,1,,5.8,5.3,""
TP041,3,WS10,"WS100016",2004,16,M,3231,-1,,,3856,PSME,B,1,1,1,,5.7,,""
TP041,3,WS10,"WS100016",2004,16,M,3233,-1,,,4200,CONU,B,1,1,1,,3.9,,""
TP041,3,WS10,"WS100016",2004,16,M,3235,-1,,,5073,PSME,B,1,6,1,,3.5,,"mortality unkn"
TP041,3,WS10,"WS100016",2004,16,M,3237,3237,,,3236,CACH,B,1,6,9,,3.2,,"tag on ground near dead stem mortality unkn"
TP041,3,WS10,"WS100016",2004,16,M,3454,-1,,,3852,PSME,H,1,1,1,,,12.1,""
TP041,3,WS10,"WS100016",2004,16,M,3455,-1,,,3852,PSME,H,1,1,1,,,11.3,""
TP041,3,WS10,"WS100016",2004,16,M,3456,3456,,,4197,CACH,B,1,1,1,,3.4,,""
TP041,3,WS10,"WS100016",2004,16,M,3457,3457,,,2340,CACH,B,1,1,1,,4.4,,""
TP041,3,WS10,"WS100016",2004,16,M,3458,-1,,,3457,PSME,H,1,1,1,,5.3,4.3,""
TP041,3,WS10,"WS100016",2004,16,M,3459,4196,,,,ACMA,H,1,1,1,,,13.6,""
TP041,3,WS10,"WS100016",2004,16,M,381,-1,,,3028,TABR,H,1,1,1,,,8.7,""
TP041,3,WS10,"WS100016",2004,16,M,382,-1,,,3457,RHPU,B,1,1,1,,2.7,,""
TP041,3,WS10,"WS100016",2004,16,M,383,-1,,,5072,RHPU,B,1,1,1,,4.3,,""
TP041,3,WS10,"WS100016",2004,16,M,384,-1,,,1350,RHPU,B,1,1,1,,3.7,,""
TP041,3,WS10,"WS100016",2004,16,M,3852,-1,,,381,PSME,H,1,1,1,,,24.2,""
TP041,3,WS10,"WS100016",2004,16,M,3856,-1,,,3992,CONU,H,1,1,1,,7.2,4.7,""
TP041,3,WS10,"WS100016",2004,16,M,3992,-1,,,2208,CACH,B,1,1,1,,3.4,,""
TP041,3,WS10,"WS100016",2004,16,M,4195,-1,,,8225,PSME,H,1,1,1,,,8.9,""
TP041,3,WS10,"WS100016",2004,16,M,4196,4196,,,,ACMA,H,1,1,1,,,6.3,""
TP041,3,WS10,"WS100016",2004,16,M,4197,-1,,,3233,PSME,B,1,1,1,,5.2,,""
TP041,3,WS10,"WS100016",2004,16,M,4198,4198,,,2207,CACH,B,1,1,1,,6.6,,""
TP041,3,WS10,"WS100016",2004,16,M,4199,-1,,,4200,PSME,B,1,6,1,,3.7,,"mortality unkn"
TP041,3,WS10,"WS100016",2004,16,M,4200,-1,,,3230,PSME,H,1,1,1,,,14.4,""
TP041,3,WS10,"WS100016",2004,16,M,5071,-1,,,5073,PSME,H,1,1,1,,,13.3,""
TP041,3,WS10,"WS100016",2004,16,M,5072,-1,,,5073,PSME,H,1,1,1,,,18.9,""
TP041,3,WS10,"WS100016",2004,16,M,5073,-1,,,3459,PSME,H,1,1,1,,,18.4,""
TP041,3,WS10,"WS100016",2004,16,M,6292,-1,,,2052,PSME,H,1,1,1,,,25.1,""
TP041,3,WS10,"WS100016",2004,16,M,7973,7973,,,1365,CACH,B,1,6,9,,2.0,,"mortality unkn"
TP041,3,WS10,"WS100016",2004,16,M,8221,8221,,,2340,CACH,B,1,6,9,,3.3,,"mortality unkn"
TP041,3,WS10,"WS100016",2004,16,M,8225,-1,,,3233,PSME,H,1,1,1,,,26.0,""
TP041,3,WS10,"WS100016",2004,16,M,NONE,247,,,381,CACH,0,1,2,1,1,,,""
TP041,3,WS10,"WS100016",2004,16,M,NONE,1708,,,,CACH,0,1,6,9,,,,"mortality unkn tag on ground"
TP041,3,WS10,"WS100016",2004,16,M,NONE,3237,,,3236,CACH,0,1,6,9,,,,"mortality unkn"
TP041,3,WS10,"WS100016",2004,16,M,NONE,3456,,,4197,CACH,0,1,2,2,1,,,""
TP041,3,WS10,"WS100016",2004,16,M,NONE,3992,,,,CACH,0,1,2,1,1,,,""
TP041,3,WS10,"WS100016",2004,16,M,NONE,4196,,,,ACMA,3,1,1,9,1,,,""
TP041,3,WS10,"WS100016",2004,16,U02,1358,-1,,,,PSME,B,1,1,9,,4.9,,""
TP041,3,WS10,"WS100016",2004,16,U02,NONE,-1,,,,RHPU,B,1,6,9,,,,""
TP041,3,WS10,"WS100016",2004,16,U02,NONE,-1,,,,RHPU,B,2,1,9,,0.1,,""
TP041,3,WS10,"WS100016",2004,16,U02,NONE,1363,,,,CACH,B,1,2,9,,0.1,,""
TP041,3,WS10,"WS100016",2004,16,U02,NONE,1363,,,,CACH,B,2,2,9,,0.2,,""
TP041,3,WS10,"WS100016",2004,16,U02,NONE,1363,,,,CACH,B,3,2,9,,0.2,,""
TP041,3,WS10,"WS100016",2004,16,U02,NONE,1363,,,,CACH,B,4,2,9,,0.2,,""
TP041,3,WS10,"WS100016",2004,16,U02,NONE,1363,,,,CACH,B,5,2,9,,0.2,,""
TP041,3,WS10,"WS100016",2004,16,U02,NONE,1363,,,,CACH,B,6,2,9,,0.6,,""
TP041,3,WS10,"WS100016",2004,16,U03,1363,-1,,,,CACH,B,1,1,9,,1.0,,""
TP041,3,WS10,"WS100016",2004,16,U03,NONE,1363,,,,CACH,B,1,2,9,,0.3,,""
TP041,3,WS10,"WS100016",2004,16,U03,NONE,1363,,,,CACH,B,2,2,9,,0.2,,""
TP041,3,WS10,"WS100016",2004,16,U03,NONE,1363,,,,CACH,B,3,2,9,,0.2,,""
TP041,3,WS10,"WS100016",2004,16,U03,NONE,1363,,,,CACH,B,4,2,9,,0.2,,""
TP041,3,WS10,"WS100016",2004,16,U03,NONE,1363,,,,CACH,B,5,2,9,,0.2,,""
TP041,3,WS10,"WS100016",2004,16,U03,NONE,1363,,,,CACH,B,6,2,9,,0.6,,""
TP041,3,WS10,"WS100016",2004,16,U04,1352,1352,,,,CACH,B,1,1,1,,7.2,,""
TP041,3,WS10,"WS100016",2004,16,U04,9693,1352,,,,CACH,B,1,6,9,,3.8,,"mortality unkn"
TP041,3,WS10,"WS100016",2004,16,U04,NONE,1352,,,,CACH,B,1,1,9,,1.5,,""
TP041,3,WS10,"WS100016",2004,16,U04,NONE,1352,,,,CACH,B,2,1,9,,0.5,,""
TP041,3,WS10,"WS100016",2004,16,U04,NONE,1352,,,,CACH,B,3,1,9,,0.5,,""
TP041,3,WS10,"WS100016",2004,16,U04,NONE,1352,,,,CACH,B,4,1,9,,0.6,,""
TP041,3,WS10,"WS100016",2004,16,U04,NONE,1352,,,,CACH,B,5,1,9,,0.2,,""
TP041,3,WS10,"WS100016",2004,16,U04,NONE,1352,,,,CACH,B,6,1,9,,0.3,,""
TP041,3,WS10,"WS100016",2004,16,U04,NONE,1352,,,,CACH,B,7,1,9,,0.2,,""
TP041,3,WS10,"WS100016",2004,16,U04,NONE,1352,,,,CACH,B,8,1,9,,0.3,,""
TP041,3,WS10,"WS100016",2004,16,U04,NONE,1352,,,,CACH,B,9,1,9,,0.4,,""
TP041,3,WS10,"WS100016",2004,16,U04,NONE,1352,,,,CACH,B,10,1,9,,0.2,,""
TP041,3,WS10,"WS100016",2004,16,U04,NONE,1352,,,,CACH,B,11,1,9,,0.3,,""
TP041,3,WS10,"WS100016",2004,16,U04,NONE,1352,,,,CACH,B,12,1,9,,1.1,,""
TP041,3,WS10,"WS100016",2004,16,U05,3229,-1,,,,CACH,H,1,1,3,,,7.2,""
TP041,3,WS10,"WS100016",2004,16,U10,NONE,-1,,,,RHPU,B,1,2,9,,0.1,,""
TP041,3,WS10,"WS100016",2004,16,U11,NONE,-1,,,,RHPU,B,1,1,9,,0.1,,""
TP041,3,WS10,"WS100016",2004,16,U12,NONE,-1,,,,RHPU,B,1,1,9,,0.1,,""
TP041,3,WS10,"WS100016",2004,16,U13,3453,5075,,,,CACH,H,1,1,1,,,11.3,""
TP041,3,WS10,"WS100016",2004,16,U13,5075,5075,,,,CACH,H,1,1,1,,,13.0,""
TP041,3,WS10,"WS100016",2004,16,U13,NONE,-1,,,,TABR,B,1,2,9,,0.1,,""
TP041,3,WS10,"WS100016",2004,16,U13,NONE,5075,,,,CACH,B,1,1,9,,1.8,,""
TP041,3,WS10,"WS100016",2004,16,U13,NONE,5075,,,,CACH,B,2,1,9,,1.5,,""
TP041,3,WS10,"WS100016",2004,16,U13,NONE,5075,,,,CACH,B,3,1,9,,0.7,,""
TP041,3,WS10,"WS100016",2010,16,L03,7974,-1,,,,PSME,B,1,1,1,,1.7,,""
TP041,3,WS10,"WS100016",2010,16,L06,1238,325,,,,CACH,B,1,1,1,,0.6,,""
TP041,3,WS10,"WS100016",2010,16,L06,1239,-1,,,325,CACH,B,1,2,1,,0.3,,"BOTTOM LEFT"
TP041,3,WS10,"WS100016",2010,16,L06,2197,-1,,,,PSME,H,1,1,1,,,6.4,""
